time,target_deg,actual_deg,error_deg,p_term,i_term,d_term,pd_cmd,p1,p2,error_integral
38.45355772972107,0.0,0.5273437500009293,-0.5273437500009293,-0.01127475879097933,-0.031058418937700148,8.310799964883487e-15,-0.042333177728671165,0.1538334111356644,0.19616658886433558,-0.010318411607209352
38.473471879959106,0.0,0.5273437500007434,-0.5273437500007434,-0.01127475879097536,-0.031058418937700148,6.646506262031338e-15,-0.04233317772866886,0.15383341113566557,0.1961665888643344,-0.010318411607209352
38.4935667514801,0.0,0.5273437500005947,-0.5273437500005947,-0.01127475879097218,-0.031058418937700148,5.320049956125672e-15,-0.04233317772866701,0.15383341113566648,0.1961665888643335,-0.010318411607209352
38.51349210739136,0.0,0.5273437500004758,-0.5273437500004758,-0.011274758790969638,-0.031058418937700148,4.253195018399936e-15,-0.04233317772866553,0.15383341113566723,0.19616658886433275,-0.010318411607209352
38.533610820770264,0.0,0.5273437500004758,-0.5273437500004758,-0.011274758790969638,-0.031058418937700148,0.0,-0.042333177728669784,0.1538334111356651,0.19616658886433488,-0.010318411607209352
38.55355763435364,0.0,0.5273437500003807,-0.5273437500003807,-0.011274758790967601,-0.031058418937700148,3.4068234344708516e-15,-0.042333177728664344,0.1538334111356678,0.19616658886433216,-0.010318411607209352
38.57358169555664,0.0,0.5273437500003045,-0.5273437500003045,-0.011274758790965974,-0.031058418937700148,2.72403627432638e-15,-0.04233317772866339,0.15383341113566829,0.1961665888643317,-0.010318411607209352
38.59362745285034,0.0,0.5273437500002437,-0.5273437500002437,-0.011274758790964673,-0.031058418937700148,2.1763840729605024e-15,-0.042333177728662644,0.15383341113566867,0.1961665888643313,-0.010318411607209352
38.61358714103699,0.0,0.527343750000195,-0.527343750000195,-0.011274758790963632,-0.031058418937700148,1.7425297316187027e-15,-0.04233317772866204,0.15383341113566898,0.196166588864331,-0.010318411607209352
38.633702993392944,0.0,0.5273437500001561,-0.5273437500001561,-0.0112747587909628,-0.031058418937700148,1.3940237852949622e-15,-0.042333177728661554,0.1538334111356692,0.19616658886433078,-0.010318411607209352
